recipe_id,recipe_title,style,style_group,year,step_number,step_name,temp_F,time_min
727,The Bizarro Jerry Weissbier,HEFEWEIZEN,WHEAT_BEER,2018.0,4,Mash out,170.0,10
728,More Special Strong Bitter,ENGLISH PALE ALE,IPA,2018.0,1,Mash,152.0,60
729,Lost Art American Pale Ale,AMERICAN PALE ALE,IPA,2018.0,1,Mash,152.0,60
730,The Goatsman Kentucky Common,AMBER LAGER,LAGER,2018.0,1,Mash,151.0,60
731,Candies Wit English Porter,ENGLISH PORTER,PORTER,2018.0,1,Mash,153.0,60
731,Candies Wit English Porter,ENGLISH PORTER,PORTER,2018.0,2,Mash Out,168.0,20
732,Shadow Monster Imperial Stout,IMPERIAL STOUT,STOUT,2018.0,1,Mash,154.0,60
733,Black Out IPA,AMERICAN IPA,IPA,2018.0,1,Mash,151.0,60
734,The Gunners Dream American Barleywine,BARLEYWINE,STRONG_ALE,2018.0,1,,154.0,720
735,BarleyQuad English Barleywine,BARLEYWINE,STRONG_ALE,2018.0,1,Mash Start,148.0,30
735,BarleyQuad English Barleywine,BARLEYWINE,STRONG_ALE,2018.0,2,Mash Raise,154.0,60
736,Red Keep Biere de Garde,BIÈRE DE GARDE,OTHER,2018.0,1,Mash,154.0,90
737,Mmm Quad,BELGIAN ALE,BELGIAN,2018.0,1,Beta Rest,142.0,45
737,Mmm Quad,BELGIAN ALE,BELGIAN,2018.0,2,Alpha Rest,155.0,30
737,Mmm Quad,BELGIAN ALE,BELGIAN,2018.0,3,Mash Out,170.0,0
738,Miss Mo’s Chocolate Raspberry Milk Stout,SPICE & HERB BEER,OTHER,2018.0,1,Mash,152.0,60
739,Ass Kicking Cream Ale (Tequila-aged Lime/Jalapeno Ale),FRUIT BEER,OTHER,2018.0,1,Mash at 152\u00b0F,152.0,60
739,Ass Kicking Cream Ale (Tequila-aged Lime/Jalapeno Ale),FRUIT BEER,OTHER,2018.0,2,Mash out at 168\u00b0F,168.0,10
740,Wooden Bridge Barrel-aged Imperial Stout,IMPERIAL STOUT,STOUT,2018.0,1,Mash,152.0,60
741,Dregs Of The Loon Wild Ale,WILD ALE,OTHER,2018.0,1,Mash,155.0,60
742,Mike’s Rye Weizenbock,BOCK,LAGER,2018.0,1,Mash,150.0,90
743,Daniel’s American IPA,AMERICAN IPA,IPA,2018.0,1,Saccharification rest,151.0,60
744,John’s American Lager,AMERICAN LAGER,LAGER,2018.0,1,Mash,149.0,90
744,John’s American Lager,AMERICAN LAGER,LAGER,2018.0,2,Mash Out,168.0,10
745,Hayden’s Lager,AMERICAN LAGER,LAGER,2018.0,1,Mash,148.0,90
746,Han Solo Shot First Imperial Stout,IMPERIAL STOUT,STOUT,2018.0,1,Mash,149.0,60
747,TOF Joe IPA,AMERICAN IPA,IPA,2018.0,1,Mash,150.0,60
748,Nuclear Winter White IPA,AMERICAN IPA,IPA,2017.0,1,first step,127.0,15
748,Nuclear Winter White IPA,AMERICAN IPA,IPA,2017.0,2,second step,146.0,25
748,Nuclear Winter White IPA,AMERICAN IPA,IPA,2017.0,3,third step,162.0,20
748,Nuclear Winter White IPA,AMERICAN IPA,IPA,2017.0,4,fourth step,172.0,5
749,Suicide Mission Double IPA,IMPERIAL / DOUBLE IPA,IPA,2018.0,1,Mash in,149.0,50
749,Suicide Mission Double IPA,IMPERIAL / DOUBLE IPA,IPA,2018.0,2,Mash out,168.0,10
750,Don’t Swallow the Cap Barleywine,BARLEYWINE,STRONG_ALE,2018.0,1,First mash,154.0,60
750,Don’t Swallow the Cap Barleywine,BARLEYWINE,STRONG_ALE,2018.0,2,Second mash,150.0,60
751,Paul and Nick’s Saison,BELGIAN ALE,BELGIAN,2018.0,1,Mash,152.0,90
752,Brunchmaster 2000 Witbier,BELGIAN ALE,BELGIAN,2018.0,1,Mash,152.0,90
753,Golden Diablo Belgian Strong Ale,BELGIAN ALE,BELGIAN,2018.0,1,Mash in,147.0,60
753,Golden Diablo Belgian Strong Ale,BELGIAN ALE,BELGIAN,2018.0,2,Water heat to,151.0,0
753,Golden Diablo Belgian Strong Ale,BELGIAN ALE,BELGIAN,2018.0,3,Hold,151.0,30
753,Golden Diablo Belgian Strong Ale,BELGIAN ALE,BELGIAN,2018.0,4,Vorlauf,168.0,15
753,Golden Diablo Belgian Strong Ale,BELGIAN ALE,BELGIAN,2018.0,5,Mash out,168.0,10
754,Cuvee 863 Gueuze,GUEUZE,OTHER,2018.0,1,Sacch Rest 1,113.0,20
754,Cuvee 863 Gueuze,GUEUZE,OTHER,2018.0,2,Sacch Rest 2,136.0,20
754,Cuvee 863 Gueuze,GUEUZE,OTHER,2018.0,3,Sacch Rest 3,150.0,30
754,Cuvee 863 Gueuze,GUEUZE,OTHER,2018.0,4,Sacch Rest 4,162.0,30
754,Cuvee 863 Gueuze,GUEUZE,OTHER,2018.0,5,Sacch Rest 5,168.0,10
755,Das Pash Berliner Weisse,BERLINER WEISSE,SOUR,2018.0,1,Mash,150.0,60
756,Dr. Mantis Toboggan Winter Seasonal,SPICE & HERB BEER,OTHER,2018.0,1,mash,150.0,60
757,Death Spiral Barrel-aged Barleywine,BARLEYWINE,STRONG_ALE,2018.0,1,,148.0,90
757,Death Spiral Barrel-aged Barleywine,BARLEYWINE,STRONG_ALE,2018.0,2,Mash Out,168.0,10
758,1879 Kulmbacher Export,DARK LAGER,LAGER,2018.0,1,Dough in,133.0,60
758,1879 Kulmbacher Export,DARK LAGER,LAGER,2018.0,2,Rest,128.75,60
758,1879 Kulmbacher Export,DARK LAGER,LAGER,2018.0,3,Secondary mash,162.5,45
759,1834 Augsburger Lagerbier,DARK LAGER,LAGER,2018.0,1,Initial Rest,50.0,360
759,1834 Augsburger Lagerbier,DARK LAGER,LAGER,2018.0,2,Rest after decoction,140.0,120
759,1834 Augsburger Lagerbier,DARK LAGER,LAGER,2018.0,3,Set aside mash rest,153.0,120
759,1834 Augsburger Lagerbier,DARK LAGER,LAGER,2018.0,4,Cool down and combine,189.0,0
760,Old Ledger Lager,AMERICAN LAGER,LAGER,2018.0,1,Mash,149.0,60
761,Inadweissable Florida Weisse,BERLINER WEISSE,SOUR,2018.0,1,sacch,150.0,60
762,Halpatter Florida Weisse,BERLINER WEISSE,SOUR,2018.0,1,Mash 1,122.0,20
762,Halpatter Florida Weisse,BERLINER WEISSE,SOUR,2018.0,2,Mash 2,150.0,40
762,Halpatter Florida Weisse,BERLINER WEISSE,SOUR,2018.0,3,Mash Out,168.0,10
763,Swamp Head Florida Weisse,BERLINER WEISSE,SOUR,2018.0,1,Mash,148.0,60
764,Stechen Florida Weisse,BERLINER WEISSE,SOUR,2018.0,1,,155.0,60
765,Bourbon Piñon Wee Heavy,AMBER ALE,AMBER_ALE,2018.0,1,Saccharification Rest,155.0,60
766,Basic Bohemian Pilsner,CZECH / BOHO PILS,LAGER,2018.0,1,Saccharification rest,147.0,30
766,Basic Bohemian Pilsner,CZECH / BOHO PILS,LAGER,2018.0,2,Decoction heating to boil,147.0,20
766,Basic Bohemian Pilsner,CZECH / BOHO PILS,LAGER,2018.0,3,Decoction boil,147.0,15
766,Basic Bohemian Pilsner,CZECH / BOHO PILS,LAGER,2018.0,4,Main mash hold,154.0,60
766,Basic Bohemian Pilsner,CZECH / BOHO PILS,LAGER,2018.0,5,Mash out,168.0,10
767,Dorada Pampeana Estilo Cerveza Zeppelin,Blonde Ale,BLONDE_PALE,2018.0,1,Mash,156.0,60
768,Dorada Pampeana Estilo 1060 Cerveza,BLONDE ALE,BLONDE_PALE,2018.0,1,Mash,156.0,60
769,Dorada Pampeana Estilo Cerveza Minga,Blonde Ale,BLONDE_PALE,2018.0,1,Main mash,153.0,60
769,Dorada Pampeana Estilo Cerveza Minga,Blonde Ale,BLONDE_PALE,2018.0,2, Mash out/steep,169.0,10
770,IPA Argenta,AMERICAN IPA,IPA,2018.0,1,Infusion,151.0,60
771,Peaks & Priorities Juicy IPA (All-Grain),AMERICAN IPA,IPA,2018.0,1,saccharification rest,132.0,30
771,Peaks & Priorities Juicy IPA (All-Grain),AMERICAN IPA,IPA,2018.0,2,mash out,167.0,0
772,Van Dayum! Sour American Red Ale,AMBER ALE,AMBER_ALE,2018.0,1,Mash at 154\u00b0F for 1 hour,154.0,60
773,Little Boss Sour Wheat Ale,SOUR ALE,SOUR,2018.0,1,Mash,148.0,60
774,The Charlie Citrus Pale Ale,AMERICAN PALE ALE,IPA,,1,,150.0,75
775,13th Day Imperial Stout,IMPERIAL STOUT,STOUT,2018.0,1,Mash,154.0,60
776,Southern Highlander Wee Heavy,AMBER ALE,AMBER_ALE,2010.0,1,Mash,155.0,60
777,Smokey the Beer II (All-Grain),RAUCHBIER,OTHER,2018.0,1,Initial mash,132.0,30
777,Smokey the Beer II (All-Grain),RAUCHBIER,OTHER,2018.0,2,Mash out / raise temp,167.0,0
778,Exulansis Raspberry Sour,FRUIT BEER,OTHER,2017.0,1,Mash,152.0,60
779,Lichtenhainer,HISTORICAL BEER,OTHER,2017.0,1,Mash in,152.0,60
780,Triple Down Belgian Tripel,BELGIAN ALE,BELGIAN,2017.0,1,Mash,154.0,60
781,Dogfish Head Indian Brown Ale Clone,AMERICAN BROWN ALE,BROWN_ALE,2011.0,1,Mash at,152.0,60
782,Toasted Coconut Black IPA,IPA,IPA,2017.0,1,mash,152.0,60
783,Double IPA,IMPERIAL / DOUBLE IPA,IPA,2017.0,1,Mash,150.0,90
783,Double IPA,IMPERIAL / DOUBLE IPA,IPA,2017.0,2,Mash Out,168.0,10
784,Flatbed Pale Ale,AMERICAN PALE ALE,IPA,2017.0,1,mash in,150.0,60
784,Flatbed Pale Ale,AMERICAN PALE ALE,IPA,2017.0,2,mash out,164.0,10
785,Phil’s Lager,AMERICAN LAGER,LAGER,2017.0,1,Mash,152.0,90
786,Razzhole Sour,FRUIT BEER,OTHER,2017.0,1,Mash in,154.0,60
787,Sunsphere IPA,AMERICAN IPA,IPA,2017.0,1,Mash,153.0,60
788,Scottish Light,AMBER ALE,AMBER_ALE,2017.0,1,Mash,154.0,60
789,Mister Mayhem,BARLEYWINE,STRONG_ALE,2017.0,1,Infusion,152.0,60
790,Session RIS,IMPERIAL STOUT,STOUT,2017.0,1,Mash,157.0,60
791,Rocket Surgeon Summer Ale,ENGLISH PALE ALE,IPA,2017.0,1,Mash in,122.0,30
791,Rocket Surgeon Summer Ale,ENGLISH PALE ALE,IPA,2017.0,2,Hold at 140\u00b0F,140.0,15
791,Rocket Surgeon Summer Ale,ENGLISH PALE ALE,IPA,2017.0,3,Raise to 152\u00b0F,152.0,45
793,The Olga Milk Stout,STOUT,STOUT,2017.0,1,Mash,156.0,60
794,Exsanguinator,BOCK,LAGER,2017.0,1,Mash out,154.0,60
795,Jeff’s Belgian Dark Strong Ale,BELGIAN ALE,BELGIAN,2017.0,1,Initial Mash,144.0,30
795,Jeff’s Belgian Dark Strong Ale,BELGIAN ALE,BELGIAN,2017.0,2,Raise to Mash Temp,158.0,30
795,Jeff’s Belgian Dark Strong Ale,BELGIAN ALE,BELGIAN,2017.0,3,Mash Out,172.0,5
796,Big Ben,ENGLISH PORTER,PORTER,2017.0,1,Mash,151.0,60
797,Entry 2,Dark Lager,LAGER,2017.0,1,Mash,152.0,60
797,Entry 2,Dark Lager,LAGER,2017.0,2,Mash Out,169.0,10
798,"Old Scotty"" Historical Scottish Heavy",AMBER ALE,AMBER_ALE,2017.0,1,Mash,152.0,60
799,3 Philosophers with Attitude,BELGIAN ALE,BELGIAN,2017.0,1,Mash,156.0,45
800,Elsie’s Marzen,AMBER LAGER,LAGER,2017.0,1,Protein Rest,126.0,20
800,Elsie’s Marzen,AMBER LAGER,LAGER,2017.0,2,Mash Rest,144.0,20
800,Elsie’s Marzen,AMBER LAGER,LAGER,2017.0,3,Mash Rest,158.0,30
801,American Grisette,BELGIAN ALE,BELGIAN,2017.0,1,Mash,148.0,75
802,Hackysack Superstar,HEFEWEIZEN,WHEAT_BEER,2017.0,1,Heat to 96\u00b0F (36\u00b0C),96.0,10
802,Hackysack Superstar,HEFEWEIZEN,WHEAT_BEER,2017.0,2,Heat to 115\u00b0F (46\u00b0C),115.0,10
802,Hackysack Superstar,HEFEWEIZEN,WHEAT_BEER,2017.0,3,Heat to 127\u00b0F (53\u00b0C),127.0,10
802,Hackysack Superstar,HEFEWEIZEN,WHEAT_BEER,2017.0,4,Heat to 149\u00b0F (65\u00b0C),149.0,45
803,VCR Brown Ale,AMERICAN BROWN ALE,BROWN_ALE,2017.0,1,Mash in,145.0,30
803,VCR Brown Ale,AMERICAN BROWN ALE,BROWN_ALE,2017.0,2,Raise temp to mash out,162.0,30
803,VCR Brown Ale,AMERICAN BROWN ALE,BROWN_ALE,2017.0,3,Mash out,170.0,10
804,Chickity Czech Yourself Pilsner,CZECH / BOHO PILS,LAGER,2017.0,1,Mash,158.0,90
804,Chickity Czech Yourself Pilsner,CZECH / BOHO PILS,LAGER,2017.0,2,Mash Out,168.0,15
805,Resurrection” Historical Grodziskie,HISTORICAL BEER,OTHER,2017.0,1,Mash in,136.0,20
805,Resurrection” Historical Grodziskie,HISTORICAL BEER,OTHER,2017.0,2,Raise temp,148.0,20
805,Resurrection” Historical Grodziskie,HISTORICAL BEER,OTHER,2017.0,3,Raise temp,156.0,45
806,Go Big Black IPA,AMERICAN IPA,IPA,2017.0,1,Mash at 152\u00b0F (67\u00b0C),152.0,60
807,Townie Yacht Club,AMERICAN WHEAT,WHEAT_BEER,2017.0,1,Mash,153.0,75
808,Munich Gold 2016,HELLES,OTHER,2017.0,1,Mash,146.0,0
808,Munich Gold 2016,HELLES,OTHER,2017.0,2,Decoction,156.0,30
808,Munich Gold 2016,HELLES,OTHER,2017.0,3,Decoction boil,170.0,10
809,Vitoria Vienna Pilsner,GERMAN PILSNER,LAGER,2013.0,1,initial,140.0,30
809,Vitoria Vienna Pilsner,GERMAN PILSNER,LAGER,2013.0,2,mash out,155.0,30
809,Vitoria Vienna Pilsner,GERMAN PILSNER,LAGER,2013.0,3,final,167.0,0
810,Argentine Strong Scotch Ale,AMBER ALE,AMBER_ALE,2007.0,1,Mash,150.0,60
811,Weekday Bock (All-Grain),BOCK,LAGER,2018.0,1,Initial rest,132.0,30
811,Weekday Bock (All-Grain),BOCK,LAGER,2018.0,2,Saccharification rest,155.0,30
811,Weekday Bock (All-Grain),BOCK,LAGER,2018.0,3,Mash out,167.0,0
812,Saint Arnold Fancy Lawnmower Beer,HYBRID BEER,OTHER,2017.0,1,Mash,151.0,60
813,Squatters Full Suspension Pale Ale,AMERICAN PALE ALE,IPA,2017.0,1,Mash In,155.0,30
813,Squatters Full Suspension Pale Ale,AMERICAN PALE ALE,IPA,2017.0,2,Mash Off,168.0,0
815,Choconut Brown Porter,AMERICAN PORTER,PORTER,2017.0,1,Mash,154.0,50
816,Joe Gillian’s Red,AMBER ALE,AMBER_ALE,,1,Mash,150.0,90
817,Überbrew White Noise American Wheat Ale,AMERICAN WHEAT,WHEAT_BEER,2016.0,1,Mash,149.0,90
818,Danado de Bom Oatmeal Stout,OATMEAL STOUT,STOUT,2009.0,1,Saccharification,132.0,30
818,Danado de Bom Oatmeal Stout,OATMEAL STOUT,STOUT,2009.0,2,Mash Out,167.0,0
819,Coriandered Mild Brown Ale,BROWN ALE,BROWN_ALE,2006.0,1,Initial Rest,132.0,30
819,Coriandered Mild Brown Ale,BROWN ALE,BROWN_ALE,2006.0,2,Conversion Rest,155.0,30
819,Coriandered Mild Brown Ale,BROWN ALE,BROWN_ALE,2006.0,3,Mash Out,167.0,0
820,German WeizenBock,WEIZEN BOCK,LAGER,2017.0,1,Acid Rest,111.0,15
820,German WeizenBock,WEIZEN BOCK,LAGER,2017.0,2,Protein Rest,122.0,15
820,German WeizenBock,WEIZEN BOCK,LAGER,2017.0,3,Saccharification Rest,154.0,60
820,German WeizenBock,WEIZEN BOCK,LAGER,2017.0,4,Mash Out Rest,168.0,10
821,American IPA Aged on Spanish Cedar Wood,AMERICAN IPA,IPA,2017.0,1,Mash,152.0,60
821,American IPA Aged on Spanish Cedar Wood,AMERICAN IPA,IPA,2017.0,2,Mash Out,168.0,10
822,Hammonds 1903 XXXX,ENGLISH PALE ALE,IPA,2017.0,1,Mash,154.0,60
823,Brewlab 1995 Best Bitter,ENGLISH PALE ALE,IPA,2017.0,1,Mash,154.0,60
824,Elbro Nerkte Remake 2017 Brown Ale,BROWN ALE,BROWN_ALE,2017.0,1,initial mash,132.0,30
824,Elbro Nerkte Remake 2017 Brown Ale,BROWN ALE,BROWN_ALE,2017.0,2,mash hold,155.0,30
824,Elbro Nerkte Remake 2017 Brown Ale,BROWN ALE,BROWN_ALE,2017.0,3,mash out,167.0,0
825,Roughtail Brewing Co. Hoptometrist Double IPA,IMPERIAL / DOUBLE IPA,IPA,,1,Mash,147.0,60
826,Adroit Theory Triptych Tart Rambutan Saison,BELGIAN ALE,BELGIAN,,1,Mash,148.0,60
827,Boxing Bear Brewing Co. The Red Glove Double Red Ale,AMBER ALE,AMBER_ALE,2016.0,1,,154.0,60
828,Big Dog’s Brewing Red Hydrant English Brown Ale,BROWN ALE,BROWN_ALE,,1,Mash,154.0,60
829,Boise Brewing Co. Down Down Extra Pale Ale,AMERICAN PALE ALE,IPA,2014.0,1,,149.0,60
830,Back East Brewery Porter,AMERICAN PORTER,PORTER,,1,Mash,149.0,45
831,Firehouse Brewing Co. Swarthy Beaver English Pale Ale,ENGLISH PALE ALE,IPA,,1,Mash at 158\u00b0F (70\u00b0C),158.0,50
832,Fossil Cove Brewing La Brea Brown,BELGIAN ALE,BELGIAN,,1,Mash at 150-151\u00b0F,150.0,30
833,Gnarly Barley Brewing Co. Korova Milk Porter,PORTER,PORTER,,1,,150.0,60
834,Jekyll Brewing Seven Bridges Oktoberfest,OKTOBERFEST,OTHER,,1,Saccharification Rest,153.0,60
834,Jekyll Brewing Seven Bridges Oktoberfest,OKTOBERFEST,OTHER,,2,Mash Out,168.0,10
835,Free State Brewing Co. Garden Party Lager,PALE LAGER,LAGER,,1,Mash,147.0,60
836,Indeed Brewing Co. Day Tripper Pale Ale,AMERICAN PALE ALE,IPA,,1,,150.0,60
837,Brooklyn Brewery Brooklyn Lager,AMBER LAGER,LAGER,,1,Mash,156.0,75
838,Historic Brewing Company’s Deer Lord Altbier,ALTBIER,OTHER,,1,Mash,151.0,60
839,Coppertail Brewing Co. Unholy Trippel,BELGIAN ALE,BELGIAN,,1,Mash,149.0,60
840,Flying Fish Brewing Co. Red Fish Hoppy Red Ale,AMBER ALE,AMBER_ALE,,1,Initial mash,141.0,0
840,Flying Fish Brewing Co. Red Fish Hoppy Red Ale,AMBER ALE,AMBER_ALE,,2,Raise temp to 144\u00b0F,144.0,15
840,Flying Fish Brewing Co. Red Fish Hoppy Red Ale,AMBER ALE,AMBER_ALE,,3,Raise temp to 151\u00b0F,151.0,35
840,Flying Fish Brewing Co. Red Fish Hoppy Red Ale,AMBER ALE,AMBER_ALE,,4,Mash out,168.0,0
841,Hutton & Smith Brewing Co. On-Sight Alt,ALTBIER,OTHER,2016.0,1,Mash at 150-152\u00b0F for 60-90 minutes,151.0,60
842,Maui Brewing Company POG IPA,AMERICAN IPA,IPA,,1,Mash,150.0,75
843,Lazy Magnolia Brewery Southern Hops’pitality IPA,AMERICAN IPA,IPA,,1,,152.0,60
844,Lynnwood Brewing Drop Bear APA,AMERICAN PALE ALE,IPA,,1,Mash at temperature,153.0,60
845,Lion Bridge Brewing Co. Compensation English Dark Mild,BROWN ALE,BROWN_ALE,,1,,154.0,75
846,Melvin Brewing Homebrewer’s Hop Bomb,IMPERIAL / DOUBLE IPA,IPA,,1,Mash,152.0,60
847,Maine Beer Co. Peeper Ale,AMERICAN PALE ALE,IPA,2009.0,1,Single infusion,150.0,60
848,Maplewood Brewing Co. Charlatan American Pale Ale,AMERICAN PALE ALE,IPA,,1,,152.0,45
849,Paducah Beer Werks Traditional English Pale Ale,ENGLISH PALE ALE,IPA,,1,Mash,152.0,60
850,Weathered Ground Brewery R.K. Double IPA,IMPERIAL / DOUBLE IPA,IPA,,1,Mash,152.0,70
851,Evolution Craft Brewing Co. Crystal Row,Old Ale,OTHER,2015.0,1,Mash at 148\u00b0F for 40 minutes,148.0,40
851,Evolution Craft Brewing Co. Crystal Row,Old Ale,OTHER,2015.0,2,Raise mash to 156\u00b0F for 15 minutes,156.0,15
851,Evolution Craft Brewing Co. Crystal Row,Old Ale,OTHER,2015.0,3,Mash at 169\u00b0F for 5 minutes,169.0,5
852,Revelry Brewing Co Oh My Darlyn! Scotch Ale,AMBER ALE,AMBER_ALE,2016.0,1,Mash,152.0,60
853,Postdoc Brewing Demon Star Imperial Stout,IMPERIAL STOUT,STOUT,,1,Mash,152.0,60
854,Uinta Brewing Co. Hop Nosh Tangerine,AMERICAN IPA,IPA,,1,,154.0,60
855,Trinity Brewhouse Red Devils Belgian Pale Ale,BELGIAN ALE,BELGIAN,,1,Mash,152.0,60
856,Zipline Brewing Co. NZ IPA,AMERICAN IPA,IPA,,1,,152.0,60
857,Bale So Hard Dry-Hopped Saison,BELGIAN ALE,BELGIAN,2016.0,1,Mash,150.0,60
858,Terra Firma Brown IPA,AMERICAN BROWN ALE,BROWN_ALE,,1,,153.0,60
859,Vello’s Gotlandsdricke,HISTORICAL BEER,OTHER,2017.0,1,Initial mash,132.0,30
859,Vello’s Gotlandsdricke,HISTORICAL BEER,OTHER,2017.0,2,Raise to 155\u00b0F,155.0,30
859,Vello’s Gotlandsdricke,HISTORICAL BEER,OTHER,2017.0,3,Raise to 167\u00b0F,167.0,0
860,Oh Mama! American Pale Ale,AMERICAN PALE ALE,IPA,2017.0,1,mash,151.0,90
861,Brew-in-a-Bag Cranberry Ale,FRUIT BEER,OTHER,2017.0,1,Mash,149.0,120
862,Pisswasser Lite,AMERICAN LAGER,LAGER,2017.0,1,Acid rest,100.0,20
862,Pisswasser Lite,AMERICAN LAGER,LAGER,2017.0,2,Protein rest,122.0,30
862,Pisswasser Lite,AMERICAN LAGER,LAGER,2017.0,3,Raise to beta amylase,156.0,15
862,Pisswasser Lite,AMERICAN LAGER,LAGER,2017.0,4,Recombination and hold,146.0,120
863,Grodziskie,HISTORICAL BEER,OTHER,2017.0,1,Mash,149.0,60
864,Oatmeal Belgian Pale Ale,BELGIAN ALE,BELGIAN,2005.0,1,,150.0,60
865,Hobo Devil,CZECH / BOHO PILS,LAGER,2015.0,1,Protein Rest,122.0,30
865,Hobo Devil,CZECH / BOHO PILS,LAGER,2015.0,2,Mash Out,168.0,10
866,Rushmore IPA (All-Grain),IPA,IPA,2017.0,1,Mash,153.0,60
867,Klang Freudenfest Oktoberfest (All-Grain),OKTOBERFEST,OTHER,2017.0,1,Mash in,129.0,5
867,Klang Freudenfest Oktoberfest (All-Grain),OKTOBERFEST,OTHER,2017.0,2,Raise to mash temp,150.0,30
867,Klang Freudenfest Oktoberfest (All-Grain),OKTOBERFEST,OTHER,2017.0,3,Decoction mash,158.0,15
867,Klang Freudenfest Oktoberfest (All-Grain),OKTOBERFEST,OTHER,2017.0,4,Mash boil return,162.0,5
867,Klang Freudenfest Oktoberfest (All-Grain),OKTOBERFEST,OTHER,2017.0,5,Mash out,167.0,10
868,Battre L’oie Saison (All-Grain),BELGIAN ALE,BELGIAN,2017.0,1,Mash,153.0,60
869,Ryan’s Schwarzbier,DARK LAGER,LAGER,2016.0,1,Infusion Mash,152.0,60
870,Dream Steam California Common,AMBER LAGER,LAGER,2016.0,1,Mash,152.0,60
871,Dreg Pirate Roberts,WHEAT & RYE BEER,WHEAT_BEER,2016.0,1,Mash,154.0,60
872,StOaked Brown,BROWN ALE,BROWN_ALE,2016.0,1,Mash,152.0,60
872,StOaked Brown,BROWN ALE,BROWN_ALE,2016.0,2,Mash Out,168.0,10
873,"Girl Scout Cookies"" Mint Chocolate Chip Sweet Stout",SPICE & HERB BEER,OTHER,2016.0,1,Mash,156.0,45
873,"Girl Scout Cookies"" Mint Chocolate Chip Sweet Stout",SPICE & HERB BEER,OTHER,2016.0,2,Mash Out,168.0,10
874,If You Like Pi Coladas Berliner Weisse,FRUIT BEER,OTHER,2016.0,1,,150.0,60
875,Split Thy Skull English Barleywine,BARLEYWINE,STRONG_ALE,2016.0,1,,148.0,60
876,Queen B*tch Belgian Dark Strong Ale,BELGIAN ALE,BELGIAN,2016.0,1,Mash,149.0,90
877,This is Not a Gueuze Gueuze,GUEUZE,OTHER,2016.0,1,Mash,158.0,70
878,Mandy & Wesley’s French Saison,BELGIAN ALE,BELGIAN,2016.0,1,Dough-in,102.0,15
878,Mandy & Wesley’s French Saison,BELGIAN ALE,BELGIAN,2016.0,2,Mash,148.0,60
878,Mandy & Wesley’s French Saison,BELGIAN ALE,BELGIAN,2016.0,3,Step Mash,154.0,30
878,Mandy & Wesley’s French Saison,BELGIAN ALE,BELGIAN,2016.0,4,Mash Out,175.0,15
879,Barb’s Hef Weissbier,HEFEWEIZEN,WHEAT_BEER,2016.0,1,Ferulic acid rest,115.0,10
879,Barb’s Hef Weissbier,HEFEWEIZEN,WHEAT_BEER,2016.0,2,Protein rest,127.0,10
879,Barb’s Hef Weissbier,HEFEWEIZEN,WHEAT_BEER,2016.0,3,Mash,149.0,60
880,The Duke English IPA,ENGLISH IPA,IPA,2016.0,1,Mash,152.0,60
881,Sandy American IPA,AMERICAN IPA,IPA,2016.0,1,Mash,144.0,60
882,Kaos Returns,IMPERIAL STOUT,STOUT,2016.0,1,,152.0,75
883,Padraig Irish Stout,IRISH STOUT,STOUT,2016.0,1,Mash,148.0,60
884,Old Hound Dog Pre-Prohibition Porter,AMERICAN PORTER,PORTER,2016.0,1,Mash,152.0,60
884,Old Hound Dog Pre-Prohibition Porter,AMERICAN PORTER,PORTER,2016.0,2,Mash Out,165.0,10
885,Blackson Brown Ale,BROWN ALE,BROWN_ALE,2016.0,1,Mash,149.0,60
885,Blackson Brown Ale,BROWN ALE,BROWN_ALE,2016.0,2,Mash out,168.0,10
886,Cali Amber,AMBER ALE,AMBER_ALE,2016.0,1,,154.0,60
886,Cali Amber,AMBER ALE,AMBER_ALE,2016.0,2,Mash Out,170.0,10
887,Rainy Day American Pale Ale,AMERICAN PALE ALE,IPA,2016.0,1,Mash,153.0,60
888,D3 Scottish Ale,AMBER ALE,AMBER_ALE,2016.0,1,Mash in,156.0,60
888,D3 Scottish Ale,AMBER ALE,AMBER_ALE,2016.0,2,Mash out,168.0,10
889,Golden Delight,ENGLISH PALE ALE,IPA,2016.0,1,Mash at 152\u00b0 F (67\u00b0 C) for 60 minutes,152.0,60
890,Joe’s Kolsch,HYBRID BEER,OTHER,2016.0,1,Mash,148.0,60
890,Joe’s Kolsch,HYBRID BEER,OTHER,2016.0,2,Mash Out,164.0,10
891,The King of Eisbocks!,BOCK,LAGER,2016.0,1,Mash,154.0,70
891,The King of Eisbocks!,BOCK,LAGER,2016.0,2,Mash Out,168.0,10
892,"Thanks for the (Decoction) Pot, Dan"" Vienna Lager",AMBER LAGER,LAGER,2016.0,1,Mash in,158.0,60
892,"Thanks for the (Decoction) Pot, Dan"" Vienna Lager",AMBER LAGER,LAGER,2016.0,2,Decoction boil,168.0,15
892,"Thanks for the (Decoction) Pot, Dan"" Vienna Lager",AMBER LAGER,LAGER,2016.0,3,Hold at temperature,168.0,10
893,Pilz Czech Pale Lager,CZECH / BOHO PILS,LAGER,2016.0,1,Hold,152.0,90
894,Barstool Blues American Lite Lager,AMERICAN LAGER,LAGER,2016.0,1,Mash,148.0,90
894,Barstool Blues American Lite Lager,AMERICAN LAGER,LAGER,2016.0,2,Mash out,168.0,10
895,Sean’s Bock Doppelbock,BOCK,LAGER,2016.0,1,Mash,155.0,60
