url,src,description,ingredients,directions,addition
https://www.homebrewersassociation.org/homebrew-recipe/spicy-nana-weissbier/,https://cdn.homebrewersassociation.org/wp-content/uploads/2021/02/04134633/medal-2-1.svg,"Dennis Pike of Chapel Hill, NC won a silver medal in Category 7: German Wheat Beer during the 2018 National Homebrew Competition Final Round in Portland, OR. Pike’s weissbier earned 2nd place among 200 entries in the category.","Ingredients:
8.75 lb Wheat (Durst)
5.75 lb Pilsner (Durst)
0.2 oz Hallertau Mittelfruh 4.1% aa (90 min)
1 oz Hallertau Mittelfruh 4.1% aa (60 min)
1 oz Hallertau Mittelfruh 4.1% aa (60 min)
1 pkg White Labs WLP300 (300 mL starter)
12 g CaCL
5 mL Lactic acid 88%
Wyeast yeast nutrient
Specifications:
Yield: 8 US gallons (30.2 L)
Original Gravity: 1.048
Final Gravity: 1.01
ABV: 5%
IBU: 13
SRM: 3.4","Directions:
Add half (6 g) the CaCl and all the lactic acid to the mash, and the remaining CaCl (6 g) to the sparge. Target 100ppm Ca and 5.4 pH at room temperature. Mash in at 105° F and raise immediately to 112° F for 10 min ferulic acid rest. Raise to 126° F for 10 mins (add lactic acid after ferulic acid rest). Raise to 149° F and hold for 5 mins then pull 1/3rd thick decoction leaving main mash at 149° F. Raise decoction to 158° F and hold for 20 mins then boil for 10 mins. Reincorporate decoction slowly into main mash to prevent overshooting temp and stabalize at 158° F and hold for 10 mins making sure conversion is complete. Raise to 169° F and hold for 10 mins. Sparge to get to 10.25 gallons initial kettle volume and then boil for 90 minutes. Chill to 58° F and rack 4 gallons to fermenter. Pull 2 quarts of speisse and sterilize in pressure cooker (15 mins @ 15psi) and store for bottling. Oxygenate pure O2 via 0.5 micron stone for 60 seconds and pitch whole starter. Raise to 63° F over 24 hours and then hold through 1 week. Then raise to 68° F over 24 hours and hold through 2 weeks. Bottle condition with speisse at room temperature for 2 weeks.",
https://www.homebrewersassociation.org/homebrew-recipe/now-thats-a-knife-australian-sparking-ale/,https://cdn.homebrewersassociation.org/wp-content/uploads/2021/02/04134633/medal-2-1.svg,"Keith Klingler and Vito Delucchi of Pittsburg, CA won a silver medal in Category 8: Pale British Beer during the 2018 National Homebrew Competition Final Round in Portland, OR. Klingler and Delucchi’s Australian sparkling ale earned 2nd place among 234 entries in the category.","Ingredients:
13 lb Rahr 2-row
6 lb Maris Otter
2 lb Briess White Wheat
8 oz Carapils
0.5 oz Dr. Rudi, 12% a.a. (60 min)
1 oz Galaxy, 14% a.a. (5 min)
2 oz Galaxy, 14 % a.a. (whirlpool)
2 oz Nelson Sauvin, 12% a.a. (whirlpool)
4 pkgs White Labs WLP023 Burton Ale (4L starter)
Specifications:
Yield: 12 gal (45.4 L)
Original Gravity: 1.051
Final Gravity: 1.009
ABV: 5.30%
IBU: 33
SRM: 4","Directions:
Water profile: Ca=122 ppm; Mg=30 ppm; Na=60 ppm; SO4=290 ppm; Cl=52 ppm. Single-infusion mash at 148° F for 45 minutes, then slowly ramp to 165° F for 15 minutes. Conduct a 60 minute boil and a 15 minute post-boil whirlpool. Pitch yeast at 64° F then set temperature control to 67° F for 10 days. Diacetyl rest at 70° F for 2 days before crashing. Carbonated to 4.0 volumes CO2. Typically this style is bottle conditioned. Because it was carbonated and kegged with CO2, we added wheat to mimic the turbidity normally caused when the bottle is roused before serving.",
https://www.homebrewersassociation.org/homebrew-recipe/scarlett-ohara-irish-red-ale/,https://cdn.homebrewersassociation.org/wp-content/uploads/2021/02/04134633/medal-2-1.svg,"Robert Smith of Newton, NJ won a silver medal in Category 9: Scottish & Irish Ale during the 2018 National Homebrew Competition Final Round in Portland, OR. Smith’s Irish red ale earned 2nd place among 210 entries in the category.","Ingredients:
6 lb 7 oz Mild malt (Muntons)
2 lb 12 oz Vienna malt (Weyermann)
15 oz Caramel malt (Briess)
15 oz Carapils (Briess)
15 oz Flaked maize (Thomas Fawcett)
3.2 oz Roasted barley (Muntons)
3 oz Acidulated malt (for mash pH adjustment)
22 g East Kent Goldings, 5.1% a.a. (60 min)
9 g East Kent Goldings, 5.1% a.a. (30 min)
Wyeast 1084 Irish Ale (250 billion cells)
1 Whirlfloc tablet
Specifications:
Yield: 6 gal (22.7 L)
Original Gravity: 1.051
Final Gravity: 1.012
ABV: 5.10%
IBU: 19
SRM: 14.6","Directions:
Mash with 4.5 gallons of RO water. Add 4.5 grams Calcium Chloride. Sparge with 5 gallons of RO water with pH adjusted to 5.5 with 10% phosphoric acid. Single-infusion mash at 152° F for 75 minutes. Collect wort, sparge at 168° F rest for 15 minutes and collect wort. Boil for 90 minutes. Ferment at 68° F for 12 days. Keg and force carbonate.",
https://www.homebrewersassociation.org/homebrew-recipe/lees-american-pale-ale/,https://cdn.homebrewersassociation.org/wp-content/uploads/2021/02/04134633/medal-2-1.svg,"Lee Holyoak and Ross Hendricks of Bluffton, SC won a silver medal in Category 10: American Pale Ale during the 2018 National Homebrew Competition Final Round in Portland, OR. Holyoak and Hendrick’s American pale ale earned 2nd place among 309 entries in the category.","Ingredients:
8.5 lb Pale malt
4 lb Vienna malt
0.6 lb Crystal 60
0.3 oz Apollo, 18.2% a.a. (60 min)
2 oz Centennial, 10% a.a. (whirlpool)
1 oz Citra, 12.0% a.a. (whirlpool)
1 oz Mosaic, 12% a.a. (whirlpool)
1 oz Citra (dry hop - 5 days)
1 oz Mosaic (dry hop - 5 days)
2 oz Centennial (dry hop - 5 days)
Imperial Yeast Flagship A07
From RO water target 100ppm CaCl and 100ppm SO4.
Specifications:
Yield: 6 gal (22.7 L)
Original Gravity: 1.058
Final Gravity: 1.015
ABV: 5.70%
IBU: 60
SRM: 7","Directions:
Single infusion mash at 155° F for 45 minutes and vorlauf for 15 minutes. Collect wort and boil for 60 minutes. Whirlpool for 30 minutes before chilling. Primary ferment at 67° F for 5 days. Rack beer off yeast and into secondary (keg) with dry hops. Chill to 34° F after 5 days and transfer to serving keg. Force carbonate to 2.7 vols of CO2.",
https://www.homebrewersassociation.org/homebrew-recipe/cookie-dough-brown-ale/,https://cdn.homebrewersassociation.org/wp-content/uploads/2021/02/04134633/medal-2-1.svg,"Mark Ranes of Turlock, CA won a silver medal in Category 11: Amber & Brown American Ale during the 2018 National Homebrew Competition Final Round in Portland, OR. Ranes’s American brown ale earned 2nd place among 266 entries in the category.","Ingredients:
13 lb Thomas Fawcett Golden Promise
8 lb Briess Pale Ale malt
3 lb Crisp Brown malt
1 lb Briess Cara-Pils malt
0.5 lb Briess Chocolate malt
3 oz Carafa II
1 lb Great Western Crystal 60
1.5 oz Northern Brewer (60 min)
1.5 oz Centennial (20 min)
2 oz Northern Brewer (0 min)
2 oz Centennial (0 min)
2 oz Northern Brewer (dry hop on day 6)
2 oz Cascade (dry hop on day 6)
2 lb dark brown sugar (10 min)
1 lb dark maple syrup (10 minutes)
22 oz raisins (10 min)
2 Whrilfloc tablets (10 min)
1 tsp Wyeast Nutrient (10 min)
Whilte Labs WLP001 California Ale (2L starter)
California Central Valley city water (Turlock, CA), filtered the night before brewing.
Specifications:
Yield: 10 gal (37.9 L)
Original Gravity: 1.074
Final Gravity: 1.015
ABV: 7.70%
IBU: 38
SRM: 25","Directions:
Mash at 149° F for 60 minutes. Recirculate wort until clear, and then boil for 60 minutes. Ferment at 66° F, dry hop on day 6. Ferment until terminal gravity.",
https://www.homebrewersassociation.org/homebrew-recipe/cat-scratch-cali-tropical-stout/,https://cdn.homebrewersassociation.org/wp-content/uploads/2021/02/04134633/medal-2-1.svg,"Charles Macaluso of Saint Helens, OR won a silver medal in Category 13: British & Irish Stout during the 2018 National Homebrew Competition Final Round in Portland, OR. Macaluso’s tropical stout earned 2nd place among 370 entries in the category.","Ingredients:
12 lbs (5.44 kg) 2-row pale malt
1.5 lb (0.68 kg) Brown malt
1.5 lb (0.68 kg) Chocolate malt
1.25 lb (0.57 kg) Roasted Barley
1.25 lb (0.57 kg) Lactose
1 lb (0.45 kg) Crystal Malt 120°L
0.5 lb (0.23 kg) Flaked Oats
3 oz. (0.09 kg) Carapils
.25 oz Valley CO2 Extract hops (60 min)
1 Whirlfloc Tablet (15 min)
4 oz. Cocoa nibs (15 min)
1 Darkness Imperial yeast
1 Joystick Imperial yeast
Specifications:
Yield: 5.5 gal (20.8 L)
Original Gravity: 1.09
Final Gravity: 1.038
ABV: 7%
IBU: 42.1","Directions:
Mash at 152° F (67° C) for 60 minutes. Raise temp to 168° F (76° C) for mash out, hold for 10 minutes, then begin runoff and sparge. Boil for 90 minutes. Knockout at 67° F (19° C), oxygenate and pitch, and hold at that temperature for primary fermentation. Force carbonate to 2.1 vol.",
https://www.homebrewersassociation.org/homebrew-recipe/hop-burst-ipa/,https://cdn.homebrewersassociation.org/wp-content/uploads/2021/02/04134633/medal-2-1.svg,"Remi Bonnart of Fort Collins, CO won a silver medal in Category 16: American IPA during the 2018 National Homebrew Competition Final Round in Portland, OR. Bonnart’s American IPA earned 2nd place among 368 entries in the category.","Ingredients:
12 lb Pale Ale malt (2-row)
1.1 lb Coconut Sugar (pale)
1.5 lb White Wheat malt
0.5 oz Hop Blend*, 12.8% a.a (fwh)
1 oz Hop Blend*, 12.8% a.a. (15 min)
2 oz Hop Blend*, 12.8% (10 min)
3.5 oz Hop Blend*, 12.8% a.a. (5 min)
1 oz Hop Blend*, 12.8% a.a (0 min)
1 oz Citra (cryo), 23.6% a.a. (0 min)
1 oz Ekuanot (cryo), 25.5% (0 min)
1 oz Mosaic (cryo), 22.1% a.a. (0 min)
1 oz Simcoe (cryo), 23.6% a.a. (0 min)
1 oz Citra (cryo), 23.6% a.a. (dry hop - 5 days)
1 oz Millennium (cryo), 29% a.a. (dry hop - 5 days)
1 oz Mosaic (cryo), 22.1% a.a. (dry hop - 5 days)
1 oz Simcoe (cryo), 23.6% a.a. (dry hop - 5 days)
1 Whirlfoc Tablet (10 min)
1 tablet Servomyces yeast nutrient (10 min)
Brewster's BRY96 American Ale (cultured from a slant; 1L starter)
Fort Collins, CO tap water supplemented with 2 tsp. gypsum
*The hop blend is made up of equal parts Apollo, Citra, Mosaic and Simcoe hops.
Specifications:
Yield: 6.5 gal (24.6 L)
Original Gravity: 1.066
Final Gravity: 1.013
ABV: 7%
IBU: 74
SRM: 7","Directions:
Single step mash at 145° F for 60 minutes. Mash out at 168° F for 5 minutes. Sparge with 170° F water for 45 minutes. Allow 0 minute hops to rest for 5 minutes before cooling. Ferment at 68° F for 3 weeks until terminal gravity is reached, dry hopping for the last 5 days. Keg and force carbonate to ~2.5 volumes CO2.",
https://www.homebrewersassociation.org/homebrew-recipe/star-maker-imperial-stout/,https://cdn.homebrewersassociation.org/wp-content/uploads/2021/02/04134633/medal-2-1.svg,"Kevin Reinhard of Gurnee, IL won a silver medal in Category 15: Imperial Stout during the 2018 National Homebrew Competition Final Round in Portland, OR. Reinhard’s imperial stout earned 2nd place among 221 entries in the category.","Ingredients:
18 lb Pale Ale malt
2.25 lb Chocolate malt
2 lb Pale malt (Maris Otter)
1.5 lb Wheat malt
1.5 lb Flaked Oats
1.25 lb Roasted barley
1.25 lb Special Roast
1.0 lb Crystal malt 60
12 oz Carafa II
12 oz Crystal 120
8 oz Brown malt
2 oz Chinook, 13.10% a.a. (60 min)
1 oz Perle, 7.3% a.a. (60 min)
1 oz Chinook, 13.10% a.a. (30 min)
1 oz Perle, 7.3% a.a. (15 min)
1 oz Chinook, 13.1% a.a. (5 min)
2 tsp yeast nutrient (5 min)
Safale-05
Specifications:
Yield: 5.6 gal (21.2 L)
Original Gravity: 1.144
Final Gravity: 1.033
ABV: 13.60%
IBU: 72
SRM: 70.2","Directions:
Mash at 155° F for 60 minutes. Mashout at 168° F for 10 minutes. Primary fermentation 2 weeks. Secondary fermentation for 90 days in 2nd use whiskey barrel.",
https://www.homebrewersassociation.org/homebrew-recipe/mendels-monster-double-ipa/,https://cdn.homebrewersassociation.org/wp-content/uploads/2021/02/04134633/medal-2-1.svg,"Shawn McCarty of Fergus Falls, MN won a silver medal in Category 18: Strong American Ale during the 2018 National Homebrew Competition Final Round in Portland, OR. McCarty’s double IPA earned 2nd place among 271 entries in the category.","Ingredients:
14.5 lb 2-row pale malt
0.75 lb Red Wheat malt
0.5 lb Caramel malt, 10 SRM
1.5 lb Corn Sugar (Dextrose)
21 g Chinook, 12.6% a.a. (90 min)
56 g Centennial, 9.2% a.a. (60 min)
28 g Amarillo, 9.2% a.a. (30 min)
56 g Cascade, 6.6% a.a. (5 min)
56 g Galaxy, 17.9% a.a. (5 min)
56 g Waimea, 15.6% a.a. (5 min)
56 g El Dorado, 13.7% a.a. (whirlpool)
56 g Lemon Drop, 5.4% a.a. (whirlpool)
56 g Mosaic, 12.4% AA (whirlpool)
56 g Citra LupuLN2, 25.2% a.a. (dry hop - 3 days)
56 g Simcoe LupuLN2, 23.8% a.a. (dry hop - 3 days)
56 g Mosaic LupuLN2, 24.1% a.a. (dry hop - 3 days)
0.5 tsp yeast nutrient (15 min)
1 Whirlfloc tablet (15 min)
10 drops Fermcap (in fermentor)
3 pckgs White Labs WLP007 Dry English Ale (2L starter)
100% RO water
7 g Gypsum (in mash)
2 g Calcium Chloride (in mash)
1 mL Lactic Acid (in mash)
7 g Gypsum (in sparge)
2.4 g Calcium Chloride (in sparge)
Specifications:
Yield: 5 gal (18.9 L)
Original Gravity: 1.075
Final Gravity: 1.013
ABV: 8.20%
IBU: 164.7
SRM: 4.6","Directions:
Mash at 148° F for 90 minute rest. Recirculate, then sparge at 175° F. 90 minute boil. Chill to just under 180° F, and then add whirlpool hops for 10 minutes before continuing to chill. Bubble oxygen for 90 seconds through chilled wort in fermentor. Ferment at 65° F for 4 days, then add dry hops with a few gravity points remaining and raise temperature 3° F. Keg on day 7 to 2.5 volumes.",
https://www.homebrewersassociation.org/homebrew-recipe/abbey-saison/,https://cdn.homebrewersassociation.org/wp-content/uploads/2021/02/04134633/medal-2-1.svg,"Christopher Owen of Louisville, KY won a silver medal in Category 20: Saison during the 2018 National Homebrew Competition Final Round in Portland, OR. Owen’s saison earned 2nd place among 232 entries in the category.","Ingredients:
16.5 lb (7.5 kg) Pilsner malt
6.6 lb (3 kg) Spelt malt
2.2 lb (1 kg) Oat malt
3.3 lb (1.5 kg) Chit malt
2 oz (58 g) French Aramis, 6.1% a.a. (FWH)
0.9 oz (25 g) French Aramis, 6.1% a.a. (15 min)
1 pckg White Labs WLP590 French Saison (2L starter)
RO water
1 tsp CaCl2
Specifications:
Yield: 13.2 gal (50 L)
Original Gravity: 1.061 (14.6 P)
Final Gravity: 1.006 (1.6 P)
ABV: 7.10%
IBU: 24
SRM: 5","Directions:
Stepped mash with the following rests: FAN rest at 122° F for 15 minutes; Protein rest at 135° F for 15 minutes; Beta rest at 145° F for 30 minutes; Alpha rest at 158° F for 30 minutes; Mashout at 170° F for 15 minutes. Pitch yeast at 60° F. Primary ferment at 64° F and raise 1° F a day until you reach 68°F. Condition at 72° F for 3 days. Naturally carbonate to 3 volumes of CO2.",
https://www.homebrewersassociation.org/homebrew-recipe/neu-haus-belgian-dark-strong-ale/,https://cdn.homebrewersassociation.org/wp-content/uploads/2021/02/04134633/medal-2-1.svg,"Eric Blaine of Maplewood, NJ won a silver medal in Category 22: Strong Belgian Ale during the 2018 National Homebrew Competition Final Round in Portland, OR. Blaine’s Belgian dark strong ale earned 2nd place among 351 entries in the category.","Ingredients:
8 lb Pilsner malt
5 lb Light Munich malt
1 lb Special B malt
1 lb Flaked Soft Red Wheat
2 lb Extra Light DME
1 lb D180 Belgian Candi Sugar
1 lb Dark Muscovado Sugar
8 oz Dextrose
1 oz German Magnum, 12.5% (40 min)
1 tsp Yeast Nutrient (10 min)
0.5 Whirfloc tablet (10 min)
2 pkgs Wyeast 1762 Belgian Abbey II (3L starter)
Specifications:
Yield: 5.5 gal (20.8 L)
Original Gravity: 1.099
Final Gravity: 1.012
ABV: 11.50%
IBU: 33
SRM: 28","Directions:
Water profile: Calcium = 50 ppm; Magnesium = 15 ppm; Sodium = 44 ppm; Sulfate = 56 ppm; Chloride = 90 ppm. Mash at 150° F for 60 minutes. Boil for 150 minutes. Begin fermentation at 65° F and let rise slowly to 72° F over the course of fermentation. Bottle condition using fresh yeast and enough sugar to yield 2.8 vols carbonation.",
https://www.homebrewersassociation.org/homebrew-recipe/cherry-weisse/,https://cdn.homebrewersassociation.org/wp-content/uploads/2021/02/04134633/medal-2-1.svg,"Adam Dawson and Sarah Dawson of West Allis, WI won a silver medal in Category 24: Fruit Beer during the 2018 National Homebrew Competition Final Round in Portland, OR. Dawson and Dawson’s cherry weisse earned 2nd place among 291 entries in the category.","Ingredients:
6 lb Briess Pilsner malt
3 lb Rahr White Wheat malt
1 oz Fuggle, 2.8% a.a. (mash)
Wyeast 1007 German Ale
1 pckg Lactobacillus blend (Omega #OYL-605)
1 qt Dark cherry juice (secondary)
1 qt Organic tart cherry juice (secondary)
Specifications:
Yield: 5 gal (18.9 L)
Original Gravity: 1.046
Final Gravity: 1.009
ABV: 4.80%
IBU: 2
SRM: 3.4","Directions:
Single-infusion mash at 148° F for 75 minutes or until conversion is complete. Batch sparged (3 steps): 0.5 gal/2.25gal/2.25gal at 168° F. To prevent the impression of the beer being “”watered down”” you need to be careful not to collect too much wort through sparging since it’s not boiled for any length of time. No boil. Heat wort until it just starts to boil then turn off heat and chill to ambient temperature. Transfer to a sterilized carboy, aerate and pitch the yeast and bugs. Allow primary fermentation to reach completion and then transfer to a secondary vessel containing the cherry juice (note: the cherry juice adds a half gallon of liquid to the fermented brew and will also impact mouthfeel, tartness and alcohol in the end). Allow enough time in secondary so that any restart in fermentation from the cherry juice subsides. Allow beer temperature to raise and lower as it sees fit. Ambient temperature in cellar was around 65° F. Bottle once all signs of fermentation ceased. Carbonated to approx. 2.5 vol of CO2 with corn sugar (approx. 4oz).",
